oblast,city,district,type,area,price,price_sqm,floor,total_floors,is_ground,is_top,is_middle,construction,изложение,elevator,access_control,parking,ac,furnished,тец,act_16,is_renovated,is_bds,is_lux,seller_type,building_age,building_era
Стара Загора област,гр. Стара Загора,Център,2 room,66.0,109900.0,1665.1515151515152,1,9,1,0,0,друго,неизвестно,,,,,,1.0,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Център,2 room,81.0,109900.0,1356.79012345679,2,9,0,0,1,друго,неизвестно,,,,,,1.0,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Три чучура,other,152.0,110000.0,723.6842105263158,1,3,1,0,0,друго,север,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,кв. Индустриален,land/plot,650.0,110500.0,170.0,1,3,1,0,0,друго,запад,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Център,2 room,85.0,111500.0,1311.764705882353,2,9,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Център,2 room,64.0,111500.0,1742.1875,1,9,1,0,0,друго,неизвестно,,,,,,1.0,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Самара 3,3 room,89.0,111900.0,1257.3033707865168,2,9,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Център,3 room,86.0,112000.0,1302.3255813953488,5,6,0,0,1,друго,запад,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Три чучура,3 room,60.0,113000.0,1883.3333333333333,6,6,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Център,3 room,71.0,113000.0,1591.5492957746478,1,3,1,0,0,друго,неизвестно,1.0,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Център,2 room,75.0,113000.0,1506.6666666666667,8,9,0,0,1,друго,неизвестно,,,,,,1.0,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Железник,3 room,115.0,113000.0,982.6086956521739,4,7,0,0,1,друго,запад,,,,,,,,,,,2,3,нов
Стара Загора област,гр. Стара Загора,Самара 1,multi-room,111.0,113000.0,1018.018018018018,4,5,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Три чучура,3 room,98.0,113500.0,1158.1632653061224,2,8,0,0,1,друго,неизвестно,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Три чучура,3 room,98.0,113500.0,1158.1632653061224,2,8,0,0,1,друго,неизвестно,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Опълченски,3 room,57.0,114000.0,2000.0,2,5,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Три чучура,3 room,89.0,114000.0,1280.8988764044943,5,5,0,1,0,друго,север,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Железник,3 room,114.0,114000.0,1000.0,2,7,0,0,1,друго,запад,,,,,,,,,,,3,20,среден
Стара Загора област,гр. Стара Загора,Самара 3,3 room,92.0,114500.0,1244.5652173913043,3,9,0,0,1,друго,неизвестно,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Аязмото,2 room,76.0,114900.0,1511.842105263158,2,9,0,0,1,друго,неизвестно,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Аязмото,2 room,77.0,114900.0,1492.2077922077922,2,9,0,0,1,друго,изток,,,,,,,,,,,2,3,нов
Стара Загора област,гр. Стара Загора,Аязмото,2 room,76.0,114900.0,1511.842105263158,2,9,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Железник,3 room,84.0,115000.0,1369.047619047619,8,8,0,1,0,друго,запад,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Център,other,89.0,115000.0,1292.1348314606741,4,5,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Самара 3,3 room,121.0,115000.0,950.4132231404959,3,5,0,0,1,друго,неизвестно,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Казански,3 room,95.0,115000.0,1210.5263157894738,2,6,0,0,1,друго,неизвестно,,,,,,,,,,1.0,2,20,среден
Стара Загора област,гр. Стара Загора,Самара 1,3 room,115.0,115490.0,1004.2608695652174,3,7,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Казански - Изток,3 room,92.0,115600.0,1256.5217391304348,5,5,0,1,0,друго,изток,,,1.0,,,,,,,,2,3,нов
Стара Загора област,гр. Стара Загора,Аязмото,3 room,86.0,116000.0,1348.8372093023256,8,8,0,1,0,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Център,other,88.0,116000.0,1318.1818181818182,2,4,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Център,2 room,83.0,116900.0,1408.433734939759,2,9,0,0,1,друго,неизвестно,,,,,,1.0,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Център,3 room,70.0,117000.0,1671.4285714285713,11,15,0,0,1,друго,юг,,,,,1.0,,,1.0,,,1,20,среден
Стара Загора област,гр. Стара Загора,Казански,3 room,98.0,117000.0,1193.8775510204082,3,6,0,0,1,друго,неизвестно,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Казански,3 room,97.0,117000.0,1206.1855670103093,5,6,0,0,1,друго,неизвестно,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Център,3 room,97.0,117000.0,1206.1855670103093,3,3,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Железник,3 room,123.0,117000.0,951.219512195122,4,6,0,0,1,друго,запад,,,1.0,,,,,,,,2,3,нов
Стара Загора област,гр. Стара Загора,Самара 3,3 room,94.0,117500.0,1250.0,8,9,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Аязмото,3 room,98.0,118500.0,1209.1836734693877,2,5,0,0,1,друго,неизвестно,,,1.0,,,,,,,,2,3,нов
Стара Загора област,гр. Стара Загора,Студентско градче - Атюрен,3 room,96.0,118900.0,1238.5416666666667,1,7,1,0,0,друго,неизвестно,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Център,2 room,84.0,118900.0,1415.4761904761904,1,9,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Център,other,88.0,119000.0,1352.2727272727273,4,4,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Център,2 room,70.0,119000.0,1700.0,2,4,0,0,1,друго,изток,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Аязмото,2 room,91.0,119000.0,1307.6923076923076,1,9,1,0,0,друго,неизвестно,,,,,,,,,,,3,20,среден
Стара Загора област,гр. Стара Загора,Железник,3 room,99.0,119500.0,1207.0707070707072,2,6,0,0,1,друго,изток-запад,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Железник,3 room,99.0,119500.0,1207.0707070707072,5,6,0,0,1,друго,изток-запад,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Център,3 room,99.0,119500.0,1207.0707070707072,2,2,0,1,0,друго,изток,,,,,,,,,,1.0,1,20,среден
Стара Загора област,гр. Стара Загора,Център,2 room,63.0,120000.0,1904.7619047619048,4,4,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Самара 3,3 room,94.0,120000.0,1276.595744680851,8,9,0,0,1,друго,неизвестно,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Самара 3,3 room,96.0,120000.0,1250.0,2,3,0,0,1,друго,неизвестно,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Самара 3,3 room,89.0,120000.0,1348.314606741573,3,7,0,0,1,друго,неизвестно,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Самара 2,other,83.0,120000.0,1445.7831325301204,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Самара 3,3 room,89.0,120000.0,1348.314606741573,7,7,0,1,0,друго,неизвестно,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Център,3 room,63.0,120000.0,1904.7619047619048,4,4,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Център,other,83.0,120000.0,1445.7831325301204,5,7,0,0,1,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Железник,house,125.0,120000.0,960.0,1,3,1,0,0,друго,запад,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Самара 3,3 room,101.0,121000.0,1198.019801980198,4,4,0,1,0,друго,неизвестно,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Железник,3 room,99.0,121000.0,1222.2222222222222,2,6,0,0,1,друго,изток,,,,,,,,,,,2,20,среден
Стара Загора област,гр. Стара Загора,Самара 3,2 room,76.0,121200.0,1594.7368421052631,2,4,0,0,1,друго,неизвестно,,,,,,,,,,,2,3,нов
Стара Загора област,гр. Стара Загора,Аязмото,3 room,84.0,121500.0,1446.4285714285713,2,8,0,0,1,друго,неизвестно,,,,,,,1.0,,,,1,1,нов
Стара Загора област,гр. Стара Загора,Самара 3,3 room,94.0,121900.0,1296.8085106382978,7,7,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Самара 3,3 room,94.0,121900.0,1296.8085106382978,7,7,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Стара Загора област,гр. Стара Загора,Железник,2 room,74.0,122000.0,1648.6486486486488,4,7,0,0,1,друго,запад,,,,,,,,,,,2,3,нов
Стара Загора област,гр. Стара Загора,Център,3 room,123.0,122700.0,997.560975609756,4,5,0,0,1,друго,неизвестно,,,1.0,,,,,,,,2,3,нов
Стара Загора област,гр. Стара Загора,Самара 3,3 room,90.0,122900.0,1365.5555555555557,1,9,1,0,0,друго,неизвестно,,,,,,,,,,,2,20,среден
